"organization_id","industry","has_foreign_founder","has_us_founder","company_structure","venture_capital_investors","region_or_state","country","the_month","available_balance","debit_card_spend_that_month"
"183887ea-78ed-11e9-826e-3b30bdc93b1d","other","false","true","CCorp","[NextView Ventures]","CA","US","2020-01-01T00:00:00.000Z","null","null"
"02fbd4a8-9b0d-11e9-9e8e-63df727347f9","consumer","false","true","LLC","null","TX","US","2019-08-01T00:00:00.000Z","156.25","16.00"
"128d34b8-448a-11e9-a172-6b88abed55a7","financial_services","false","true","CCorp","null","TX","US","2020-04-01T00:00:00.000Z","null","null"
"01d0bab6-c3f4-11e9-b012-8b258164edb3","hardware","true","false","LLC","null","DE","US","2020-03-01T00:00:00.000Z","null","null"
"028c55d6-615d-11e9-93d6-1759ea5444f8","healthcare","false","true","CCorp","[Social Capital (SoCap)]","CA","US","2019-04-01T00:00:00.000Z","5000.00","null"
"0f2f4206-668c-11e9-84c3-eb8d8edf7971","real_estate","false","true","LLC","null","MN","US","2019-08-01T00:00:00.000Z","100.22","null"
"19714752-9c27-11e9-a812-67c32e61aef1","advertising","true","false","LLC","null","CA","US","2020-07-01T00:00:00.000Z","null","427.52"
"120cfc48-711d-11e9-be0a-5b06fe20987f","private_investment_companies","true","false","LLC","null","WY","US","2019-05-01T00:00:00.000Z","null","null"
"043f1b5a-7b22-11e9-a585-bf3ca4a7fed1","b2b","false","true","LLC","null","PA","US","2019-09-01T00:00:00.000Z","2575.00","null"
"01ff6422-6a8c-11e9-9e1d-f7c61943db01","consumer","false","true","CCorp","null","TN","US","2019-08-01T00:00:00.000Z","27994.40","6990.60"
"01598af6-c8fc-11e9-92ea-836d67bbb327","private_investment_companies","false","true","LLC","null","FL","US","2020-04-01T00:00:00.000Z","null","null"
"108f6c34-8964-11e9-b576-43f7b7eb8f13","real_estate","true","false","CCorp","null","CA","US","2019-04-01T00:00:00.000Z","null","null"
"19879b42-915f-11e9-85f1-3721e438006f","private_investment_companies","false","true","CCorp","null","OR","US","2020-04-01T00:00:00.000Z","null","null"
"0f2f4206-668c-11e9-84c3-eb8d8edf7971","real_estate","false","true","LLC","null","MN","US","2020-12-01T00:00:00.000Z","null","null"
"077c5afa-d20f-11e9-b162-fbe2053c10da","advertising","true","false","CCorp","null","NY","US","2020-11-01T00:00:00.000Z","null","null"
"02fbd4a8-9b0d-11e9-9e8e-63df727347f9","consumer","false","true","LLC","null","TX","US","2021-01-01T00:00:00.000Z","null","72.65"
"0ce2c114-ce9a-11e9-9127-177f4f0467c5","private_investment_companies","true","false","CCorp","null","DE","US","2019-04-01T00:00:00.000Z","null","null"
"0b523ea6-98f3-11e9-966f-9f10425b8a60","accounting_and_tax_preparation","false","true","LLC","[]","CA","US","2020-03-01T00:00:00.000Z","null","null"
"0f3e4ae0-73a6-11e9-97ce-b35bc166affc","media","false","true","CCorp","null","CA","US","2019-04-01T00:00:00.000Z","null","null"
"0d66757e-c821-11e9-8d6d-cfe3c18c0366","online_retailer","true","false","LLC","null","NY","US","2019-12-01T00:00:00.000Z","null","null"
"133cd088-8df2-11e9-9edf-eb45ef55ae0e","online_retailer","false","true","LLC","null","NY","US","2020-10-01T00:00:00.000Z","null","null"
"17162344-79b6-11e9-95a5-93a665afddfc","private_investment_companies","true","false","LLC","null","WY","US","2020-10-01T00:00:00.000Z","null","null"
"0ebec77e-6227-11e9-9c4d-7b43faa31c15","b2b","false","true","LLC","null","IL","US","2019-06-01T00:00:00.000Z","500.16","null"
"0f703a82-86f7-11e9-8ef6-bf08ab01dc7d","artificial_intelligence","false","true","CCorp","[]","CA","US","2020-12-01T00:00:00.000Z","null","null"
"1250d254-621f-11e9-bfba-7b0a6f3894ba","crypto","false","true","CCorp","null","CA","US","2020-12-01T00:00:00.000Z","null","35.00"
"070db6e4-9787-11e9-bfe7-c720e21385f1","marketing","true","false","CCorp","null","DE","US","2020-05-01T00:00:00.000Z","null","415.48"
"02cdfa24-acab-11e9-94a3-7f974ae9c854","online_retailer","true","false","CCorp","null","DE","US","2020-07-01T00:00:00.000Z","null","284.31"
"06b385ce-6c63-11e9-865b-3337f171ef7f","b2b","false","true","CCorp","null","CA","US","2020-05-01T00:00:00.000Z","null","24.00"
"0302998a-6d0b-11e9-97bc-53b4f4267e8a","consulting","false","true","LLC","null","OR","US","2019-06-01T00:00:00.000Z","1366.72","133.28"
"17f983a2-a80d-11e9-8f03-a78150aed5db","marketing","false","true","CCorp","null","DC","US","2020-10-01T00:00:00.000Z","null","null"
"0d66757e-c821-11e9-8d6d-cfe3c18c0366","online_retailer","true","false","LLC","null","NY","US","2020-05-01T00:00:00.000Z","null","7200.00"
"182a83ec-9649-11e9-b2b9-53c6efd1de3b","transportation","true","false","CCorp","[]","DE","US","2021-01-01T00:00:00.000Z","null","null"
"0d4041e8-666e-11e9-beaf-9f233a1886bc","online_retailer","true","false","LLC","null","CA","US","2020-07-01T00:00:00.000Z","null","17010.21"
"15e6042a-7822-11e9-a827-0f2d93150a4a","developer_tools","true","false","CCorp","null","DE","US","2020-10-01T00:00:00.000Z","null","166.60"
"0bbe8d52-62bd-11e9-9493-0b2508213ad9","enterprise","false","true","CCorp","[New Enterprise Associates (NEA), CRV, Matrix Partners]","CA","US","2020-11-01T00:00:00.000Z","null","null"
"13630806-6b11-11e9-98ae-17c1a65c51f4","healthcare","false","true","SCorp","null","IL","US","2019-06-01T00:00:00.000Z","70.80","null"
"08035942-8caa-11e9-b071-d3855478963e","other_food_services","false","true","CCorp","[]","CA","US","2019-11-01T00:00:00.000Z","null","null"
"02cdfa24-acab-11e9-94a3-7f974ae9c854","online_retailer","true","false","CCorp","null","DE","US","2020-04-01T00:00:00.000Z","null","null"
"0fa1b4c0-6179-11e9-a607-07e1e37cf096","employment_services","false","true","LLC","null","CA","US","2020-07-01T00:00:00.000Z","null","null"
"02fbd4a8-9b0d-11e9-9e8e-63df727347f9","consumer","false","true","LLC","null","TX","US","2020-04-01T00:00:00.000Z","null","3.00"
"0b02c616-9ad6-11e9-baba-5b0bd5e27ac4","marketing","false","true","LLC","null","NM","US","2020-02-01T00:00:00.000Z","null","null"
"156125a6-6cc0-11e9-9dd4-dff416fd0e16","financial_services","true","false","CCorp","null","CA","US","2019-06-01T00:00:00.000Z","200000.00","null"
"1250d254-621f-11e9-bfba-7b0a6f3894ba","crypto","false","true","CCorp","null","CA","US","2020-01-01T00:00:00.000Z","null","34.00"
"0423ea18-a35b-11e9-bd58-9761d92ce37c","b2b","true","false","CCorp","[Freestyle Capital, Third Kind Venture Capital]","WA","US","2020-02-01T00:00:00.000Z","null","2202.95"
"108f6c34-8964-11e9-b576-43f7b7eb8f13","real_estate","true","false","CCorp","null","CA","US","2019-08-01T00:00:00.000Z","17.00","null"
"0bda15f8-b5b1-11e9-8a6f-7f2c10e959eb","consumer","false","true","LLC","[]","CA","US","2019-05-01T00:00:00.000Z","null","null"
"19820ecc-61f1-11e9-b604-dbdab0151d10","advertising","false","true","LLC","null","NC","US","2019-10-01T00:00:00.000Z","null","null"
"14c69332-e07f-11e9-8d61-0f74fb93f5ce","media","false","true","SCorp","null","CA","US","2019-09-01T00:00:00.000Z","5500.53","null"
"15c6d5cc-c567-11e9-bf26-e7faeeae4585","other_travel_services","true","false","LLC","null","DE","US","2019-04-01T00:00:00.000Z","null","null"
"108f6c34-8964-11e9-b576-43f7b7eb8f13","real_estate","true","false","CCorp","null","CA","US","2020-11-01T00:00:00.000Z","null","100.80"
"15e5ba62-77d0-11e9-a1f6-b7bd7820379d","enterprise","true","false","LLC","[]","WY","US","2019-08-01T00:00:00.000Z","null","null"
"00403cc8-c8ed-11e9-a642-3faf7153c249","b2b","false","true","CCorp","[First Round Capital]","CA","US","2019-04-01T00:00:00.000Z","null","null"
"043f1b5a-7b22-11e9-a585-bf3ca4a7fed1","b2b","false","true","LLC","null","PA","US","2019-11-01T00:00:00.000Z","null","null"
"156125a6-6cc0-11e9-9dd4-dff416fd0e16","financial_services","true","false","CCorp","null","CA","US","2019-12-01T00:00:00.000Z","null","null"
"0b523ea6-98f3-11e9-966f-9f10425b8a60","accounting_and_tax_preparation","false","true","LLC","[]","CA","US","2020-05-01T00:00:00.000Z","null","null"
"01d0bab6-c3f4-11e9-b012-8b258164edb3","hardware","true","false","LLC","null","DE","US","2019-08-01T00:00:00.000Z","null","null"
"169a176c-62d8-11e9-90d4-57e5cdd07dbb","enterprise","false","true","LLC","null","TX","US","2020-12-01T00:00:00.000Z","null","null"
"0b523ea6-98f3-11e9-966f-9f10425b8a60","accounting_and_tax_preparation","false","true","LLC","[]","CA","US","2019-11-01T00:00:00.000Z","null","null"
"16d31132-8e63-11e9-a643-e39e460c7476","agriculture","true","false","CCorp","null","DE","US","2020-11-01T00:00:00.000Z","null","null"
"0ec4a732-c19c-11e9-a9ad-43d2cd1ae9b2","education","true","false","LLC","null","FL","US","2020-04-01T00:00:00.000Z","null","null"
"15de84c0-64b8-11e9-824d-abbe41bd00fb","b2b","false","true","CCorp","null","VA","US","2020-09-01T00:00:00.000Z","null","null"
"1250d254-621f-11e9-bfba-7b0a6f3894ba","crypto","false","true","CCorp","null","CA","US","2019-10-01T00:00:00.000Z","null","495.44"
"07f6d4e4-d4e2-11e9-a02f-a31a224e6d76","online_retailer","true","false","CCorp","null","TX","US","2019-06-01T00:00:00.000Z","null","null"
"1024c0e0-c34e-11e9-a06d-0386a75dae15","legal_services_including_law_firms","false","true","LLC","null","NY","US","2019-05-01T00:00:00.000Z","null","null"
"0c68cf50-77c2-11e9-b0a7-6b39ffbc089c","online_retailer","true","true","CCorp","null","NY","US","2019-07-01T00:00:00.000Z","1895.56","214.69"
"11f42f4a-a0db-11e9-b32e-0ffa7b075f58","b2b","false","true","CCorp","null","GA","US","2020-08-01T00:00:00.000Z","null","null"
"0a758432-a728-11e9-a83c-5b8dd052fa42","other_health_and_fitness_services","false","true","CCorp","[]","UT","US","2019-11-01T00:00:00.000Z","null","null"
"14b69f92-6c79-11e9-b5c5-6b314faee9bc","enterprise","false","true","LLC","null","CA","US","2019-05-01T00:00:00.000Z","516.93","null"
"045fe134-65d6-11e9-8de1-8f21b756240d","financial_services","false","true","CCorp","null","FL","US","2019-06-01T00:00:00.000Z","null","null"
"08d1307c-9cce-11e9-a143-2f4e2012784c","online_retailer","false","true","LLC","null","NM","US","2019-05-01T00:00:00.000Z","null","null"
"0a9ccf42-b998-11e9-bf6b-0705444aa5fd","online_retailer","true","false","CCorp","null","FL","US","2020-06-01T00:00:00.000Z","null","null"
"041391a2-b352-11e9-9592-b7c6a2b54d91","other","false","true","ProfessionalCorporation","null","CA","US","2020-10-01T00:00:00.000Z","null","438.72"
"18f05820-c000-11e9-98fe-9399f63ea17c","marketing","true","false","CCorp","[]","CA","US","2020-10-01T00:00:00.000Z","null","null"
"0f2f4206-668c-11e9-84c3-eb8d8edf7971","real_estate","false","true","LLC","null","MN","US","2020-06-01T00:00:00.000Z","null","null"
"0d7736ac-aef9-11e9-a9f4-63f06df8e953","b2b","false","true","CCorp","null","NY","US","2020-11-01T00:00:00.000Z","null","null"
"0d4041e8-666e-11e9-beaf-9f233a1886bc","online_retailer","true","false","LLC","null","CA","US","2019-05-01T00:00:00.000Z","null","null"
"0a9ccf42-b998-11e9-bf6b-0705444aa5fd","online_retailer","true","false","CCorp","null","FL","US","2020-03-01T00:00:00.000Z","null","null"
"017f264e-65dd-11e9-9aeb-6345934cd278","health_services","false","true","ProfessionalCorporation","null","FL","US","2019-12-01T00:00:00.000Z","null","null"
"11318d12-8eb8-11e9-8e2f-631dc57e6c83","marketing","false","true","CCorp","null","NY","US","2020-05-01T00:00:00.000Z","null","null"
"03b85e14-de67-11e9-a5b1-6f5fa6b622ac","real_estate","false","true","CCorp","null","NY","US","2019-08-01T00:00:00.000Z","null","null"
"00e5b312-99f7-11e9-98dd-6b543da80032","consumer","false","true","CCorp","[DST Global, Soma Capital, Global Founders Capital]","CA","US","2019-08-01T00:00:00.000Z","2337995.49","57.12"
"1488f032-c5bc-11e9-aea6-a7a1fe8cb214","other_food_services","false","true","CCorp","null","CA","US","2019-04-01T00:00:00.000Z","null","null"
"0ff50efc-62b6-11e9-8e5e-2f84eb429a14","consumer","false","true","LLC","null","VA","US","2020-10-01T00:00:00.000Z","null","null"
"0ce2c114-ce9a-11e9-9127-177f4f0467c5","private_investment_companies","true","false","CCorp","null","DE","US","2019-05-01T00:00:00.000Z","null","null"
"07b75614-7bbb-11e9-b976-67be2998d3dd","online_retailer","true","false","CCorp","null","TX","US","2020-12-01T00:00:00.000Z","null","180905.57"
"0a022038-a8a3-11e9-a92a-1760df1edb40","enterprise","true","false","CCorp","null","DE","US","2019-11-01T00:00:00.000Z","null","40.60"
"115c393c-d4b7-11e9-a103-e3280015e2c9","entertainment","false","true","LLC","null","PA","US","2020-12-01T00:00:00.000Z","null","null"
"07b75614-7bbb-11e9-b976-67be2998d3dd","online_retailer","true","false","CCorp","null","TX","US","2019-05-01T00:00:00.000Z","null","null"
"0b6c20d4-86f9-11e9-a25e-e7230c18a764","b2b","true","false","CCorp","[]","CA","US","2019-05-01T00:00:00.000Z","null","null"
"06453570-b870-11e9-8eaf-2fea1850fd99","real_estate","false","true","LLC","null","NY","US","2021-01-01T00:00:00.000Z","null","null"
"01598af6-c8fc-11e9-92ea-836d67bbb327","private_investment_companies","false","true","LLC","null","FL","US","2020-10-01T00:00:00.000Z","null","null"
"0d66757e-c821-11e9-8d6d-cfe3c18c0366","online_retailer","true","false","LLC","null","NY","US","2019-08-01T00:00:00.000Z","null","null"
"0de17d1a-70a0-11e9-903f-f35e3f544ad6","crypto","true","false","CCorp","[]","NY","US","2019-07-01T00:00:00.000Z","112000.00","993.74"
"0bc076fc-a3d2-11e9-8b15-df73c8b0b67f","other","true","false","LLC","null","DE","US","2021-01-01T00:00:00.000Z","null","null"
"043f1b5a-7b22-11e9-a585-bf3ca4a7fed1","b2b","false","true","LLC","null","PA","US","2020-01-01T00:00:00.000Z","null","null"
"021ce744-b966-11e9-b297-bf1fd8ac9cd0","online_retailer","true","false","CCorp","[]","DE","US","2020-04-01T00:00:00.000Z","null","null"
"070db6e4-9787-11e9-bfe7-c720e21385f1","marketing","true","false","CCorp","null","DE","US","2020-10-01T00:00:00.000Z","null","1203.01"
"09e5913a-8ecb-11e9-bbc6-af3180fa14ba","crypto","false","true","CCorp","null","WI","US","2019-11-01T00:00:00.000Z","null","2018.68"
"00cbb10e-aed5-11e9-ad1f-b33e81947a53","b2b","true","false","LLC","[]","DE","US","2019-11-01T00:00:00.000Z","null","null"
"028c55d6-615d-11e9-93d6-1759ea5444f8","healthcare","false","true","CCorp","[Social Capital (SoCap)]","CA","US","2020-12-01T00:00:00.000Z","null","null"
"09e5913a-8ecb-11e9-bbc6-af3180fa14ba","crypto","false","true","CCorp","null","WI","US","2020-09-01T00:00:00.000Z","null","516.15"
"0f6843b8-ba32-11e9-967b-c3bdda69bb3a","enterprise","true","true","CCorp","[]","WY","US","2021-01-01T00:00:00.000Z","null","null"
"00408642-b547-11e9-9b50-cb29ad71c86f","online_retailer","true","false","LLC","null","NV","US","2020-02-01T00:00:00.000Z","null","5.90"
"0f9b3060-76ae-11e9-b46a-5f34f7d02ac2","online_retailer","true","false","CCorp","[]","DE","US","2019-06-01T00:00:00.000Z","0.01","null"
"0b6c20d4-86f9-11e9-a25e-e7230c18a764","b2b","true","false","CCorp","[]","CA","US","2019-07-01T00:00:00.000Z","941.40","58.60"
"16bfd6b0-cad3-11e9-99e7-a3f2a7a2814f","consulting","true","false","LLC","null","DE","US","2019-10-01T00:00:00.000Z","null","null"
"0e3484a6-618c-11e9-9938-5fd694af8a3d","healthcare","false","true","CCorp","[Lux Capital, Pelion Venture Partners]","UT","US","2019-09-01T00:00:00.000Z","1102721.97","null"
"17f983a2-a80d-11e9-8f03-a78150aed5db","marketing","false","true","CCorp","null","DC","US","2019-04-01T00:00:00.000Z","null","null"
"00fccd4e-85da-11e9-a4aa-bfa4e1d1ae76","education","true","false","CCorp","null","DE","US","2021-01-01T00:00:00.000Z","null","null"
"09e5913a-8ecb-11e9-bbc6-af3180fa14ba","crypto","false","true","CCorp","null","WI","US","2019-12-01T00:00:00.000Z","null","2847.24"
"06453570-b870-11e9-8eaf-2fea1850fd99","real_estate","false","true","LLC","null","NY","US","2020-02-01T00:00:00.000Z","null","641.71"
"182a83ec-9649-11e9-b2b9-53c6efd1de3b","transportation","true","false","CCorp","[]","DE","US","2019-12-01T00:00:00.000Z","null","null"
"0f9b3060-76ae-11e9-b46a-5f34f7d02ac2","online_retailer","true","false","CCorp","[]","DE","US","2019-10-01T00:00:00.000Z","null","43.53"
"0195e222-d1b6-11e9-b79e-f31e1abb018e","b2b","false","true","CCorp","null","CA","US","2019-04-01T00:00:00.000Z","null","null"
"041391a2-b352-11e9-9592-b7c6a2b54d91","other","false","true","ProfessionalCorporation","null","CA","US","2019-11-01T00:00:00.000Z","null","2820.38"
"14b69f92-6c79-11e9-b5c5-6b314faee9bc","enterprise","false","true","LLC","null","CA","US","2020-10-01T00:00:00.000Z","null","233.77"
"11318d12-8eb8-11e9-8e2f-631dc57e6c83","marketing","false","true","CCorp","null","NY","US","2019-09-01T00:00:00.000Z","100000.00","null"
"182a83ec-9649-11e9-b2b9-53c6efd1de3b","transportation","true","false","CCorp","[]","DE","US","2020-05-01T00:00:00.000Z","null","null"
"0b523ea6-98f3-11e9-966f-9f10425b8a60","accounting_and_tax_preparation","false","true","LLC","[]","CA","US","2020-06-01T00:00:00.000Z","null","null"
"15de84c0-64b8-11e9-824d-abbe41bd00fb","b2b","false","true","CCorp","null","VA","US","2021-01-01T00:00:00.000Z","null","null"
"14f96298-a971-11e9-bd0e-f368afe1c8ac","consulting","false","true","LLC","[]","NJ","US","2019-09-01T00:00:00.000Z","38335.00","null"
"03fceffe-76dc-11e9-abc7-dfbd1da62cbf","enterprise","true","false","CCorp","null","DE","US","2019-09-01T00:00:00.000Z","127.92","null"
"15de84c0-64b8-11e9-824d-abbe41bd00fb","b2b","false","true","CCorp","null","VA","US","2019-07-01T00:00:00.000Z","10.00","null"
"08800d5e-621e-11e9-880b-37acf9df48b6","consumer","false","true","CCorp","[Andreessen Horowitz (A16Z)]","CA","US","2021-01-01T00:00:00.000Z","null","null"
"174bc9ae-61b0-11e9-ac17-efe7bb8cc42f","consumer","true","false","CCorp","[]","NC","US","2020-09-01T00:00:00.000Z","null","null"
"122a7efa-6c5c-11e9-8c92-af2c53feed70","artificial_intelligence","true","false","CCorp","null","RI","US","2020-06-01T00:00:00.000Z","null","null"
"108f6c34-8964-11e9-b576-43f7b7eb8f13","real_estate","true","false","CCorp","null","CA","US","2019-08-01T00:00:00.000Z","5.50","null"
"0423ea18-a35b-11e9-bd58-9761d92ce37c","b2b","true","false","CCorp","[Freestyle Capital, Third Kind Venture Capital]","WA","US","2020-03-01T00:00:00.000Z","null","2268.08"
"02dde8a4-ba2e-11e9-9e82-6bd7abe9a064","b2b","true","false","CCorp","null","DE","US","2021-01-01T00:00:00.000Z","null","1348.30"
"169a176c-62d8-11e9-90d4-57e5cdd07dbb","enterprise","false","true","LLC","null","TX","US","2020-08-01T00:00:00.000Z","null","null"
"0195e222-d1b6-11e9-b79e-f31e1abb018e","b2b","false","true","CCorp","null","CA","US","2019-11-01T00:00:00.000Z","null","null"
"16d31132-8e63-11e9-a643-e39e460c7476","agriculture","true","false","CCorp","null","DE","US","2020-07-01T00:00:00.000Z","null","null"
"0bc076fc-a3d2-11e9-8b15-df73c8b0b67f","other","true","false","LLC","null","DE","US","2019-09-01T00:00:00.000Z","3500.00","null"
"023776b4-92f5-11e9-8034-a322c325e9c0","b2b","false","true","CCorp","[]","CA","US","2019-11-01T00:00:00.000Z","null","95.00"
"13a158fe-6792-11e9-9a6c-c7b0f69b61ff","consulting","false","true","LLC","[]","CA","US","2019-11-01T00:00:00.000Z","null","null"
"0d7736ac-aef9-11e9-a9f4-63f06df8e953","b2b","false","true","CCorp","null","NY","US","2019-07-01T00:00:00.000Z","80.00","null"
"0423ea18-a35b-11e9-bd58-9761d92ce37c","b2b","true","false","CCorp","[Freestyle Capital, Third Kind Venture Capital]","WA","US","2020-06-01T00:00:00.000Z","null","2460.03"
